Ensemble_id,Gene_name,GC_content
ENSG00000295713,,45.42
ENSG00000254261,,38.96
ENSG00000295750,,56.64
ENSG00000295812,,36.31
ENSG00000295843,,44.39
ENSG00000295851,,54.04
ENSG00000295856,,40.94
ENSG00000136960,ENPP2,39.28
ENSG00000295872,,36.75
ENSG00000290938,,40.73
ENSG00000289040,,29.68
ENSG00000279262,,55.68
ENSG00000289310,,35.49
ENSG00000280121,,55.56
ENSG00000289476,,36.15
ENSG00000289369,,31.90
ENSG00000289437,,40.74
ENSG00000289283,,32.16
ENSG00000288863,,47.07
ENSG00000105642,KCNN1,54.70
ENSG00000243129,,49.86
ENSG00000111291,GPRC5D,43.12
ENSG00000237934,,48.42
ENSG00000286231,,42.38
ENSG00000139269,INHBE,53.48
ENSG00000221571,RNU6ATAC35P,31.53
ENSG00000276642,,42.37
ENSG00000272823,,44.96
ENSG00000137745,MMP13,36.43
ENSG00000238078,LINC01352,43.65
ENSG00000266166,RN7SL557P,50.35
ENSG00000103375,AQP8,50.27
ENSG00000136630,HLX,54.52
ENSG00000110888,CAPRIN2,39.60
ENSG00000260505,,34.79
ENSG00000235163,RPL7AP81,48.82
ENSG00000234863,,40.88
ENSG00000226226,PRELID3BP1,45.61
ENSG00000155592,ZKSCAN2,43.05
ENSG00000116141,MARK1,37.11
ENSG00000259955,,45.05
ENSG00000181625,SLX1B,59.94
ENSG00000259707,,52.20
ENSG00000279758,,42.61
ENSG00000186628,FSD2,43.96
ENSG00000175084,DES,55.28
ENSG00000183647,ZNF530,46.12
ENSG00000177106,EPS8L2,59.66
ENSG00000166704,ZNF606,45.01
ENSG00000166278,C2,49.87
ENSG00000282034,,49.15
ENSG00000274893,,35.26
ENSG00000277864,SCARNA15,37.01
ENSG00000156232,WHAMM,41.55
ENSG00000236687,,46.82
ENSG00000295954,,36.01
ENSG00000295960,,50.75
ENSG00000295981,,38.38
ENSG00000166192,SENP8,40.36
ENSG00000254473,UBQLN1-AS1,44.89
ENSG00000224578,HNRNPA1L3,40.90
ENSG00000136531,SCN2A,35.70
ENSG00000243568,RPL21P115,45.48
ENSG00000008710,PKD1,63.10
ENSG00000291187,REXO6P,39.49
ENSG00000260173,,42.83
ENSG00000086232,EIF2AK1,44.67
ENSG00000175318,GRAMD2A,49.41
ENSG00000186017,ZNF566,40.96
ENSG00000296031,,56.40
ENSG00000296035,,56.69
ENSG00000296076,,47.09
ENSG00000286536,,43.05
ENSG00000161021,MAML1,47.65
ENSG00000296098,,46.55
ENSG00000213316,LTC4S,67.09
ENSG00000197647,ZNF433,43.28
ENSG00000296112,,40.65
ENSG00000296202,,35.93
ENSG00000236024,PRRX2-AS1,50.78
ENSG00000296315,,46.15
ENSG00000240718,RN7SL851P,54.79
ENSG00000252929,RNU6-218P,40.95
ENSG00000137817,PARP6,43.94
ENSG00000296343,,47.22
ENSG00000106346,USP42,45.54
ENSG00000296351,,51.21
ENSG00000296355,,41.90
ENSG00000296366,,47.59
ENSG00000296375,,60.05
ENSG00000296403,,45.60
ENSG00000232211,,41.79
ENSG00000243872,RN7SL464P,54.21
ENSG00000162817,C1orf115,47.84
ENSG00000235819,,40.25
ENSG00000165046,LETM2,44.57
ENSG00000161013,MGAT4B,64.04
ENSG00000131126,TEX101,47.43
ENSG00000117593,DARS2,40.57
ENSG00000296444,,38.64
ENSG00000296465,,41.49
ENSG00000124466,LYPD3,56.84
ENSG00000285686,LINC02834,39.94
ENSG00000296500,,51.72
ENSG00000296507,,42.16
ENSG00000296510,,56.19
ENSG00000286162,,40.54
ENSG00000221838,AP4M1,57.02
ENSG00000293075,FAM74A4,39.25
ENSG00000296603,,46.28
ENSG00000296661,,48.57
ENSG00000296683,,37.00
ENSG00000296698,,40.38
ENSG00000105755,ETHE1,48.57
ENSG00000296725,,60.62
ENSG00000296740,,59.98
ENSG00000290848,,56.10
ENSG00000241598,KRTAP5-4,58.59
ENSG00000204571,KRTAP5-11,47.04
ENSG00000296759,,43.59
ENSG00000296795,,42.58
ENSG00000236404,VLDLR-AS1,39.55
ENSG00000177947,CIMAP1A,60.18
ENSG00000176472,ZNF575,54.50
ENSG00000184261,KCNK12,49.02
ENSG00000236535,RC3H1-IT1,39.39
ENSG00000118156,ZNF541,48.41
ENSG00000225713,RPL30P1,40.12
ENSG00000275423,VN1R18P,43.13
ENSG00000215867,KRT18P57,54.07
ENSG00000201028,RNU6-151P,37.38
ENSG00000197852,INKA2,43.96
ENSG00000138081,FBXO11,39.63
ENSG00000185627,PSMD13,43.98
ENSG00000284830,,46.58
ENSG00000232558,KCND3-IT1,52.77
ENSG00000237556,KCND3-AS1,47.87
ENSG00000276600,RAB7B,48.00
ENSG00000276588,RN7SL322P,55.85
ENSG00000179168,GGN,64.94
ENSG00000228548,ITPKB-AS1,44.45
ENSG00000214814,FER1L6,41.60
ENSG00000238183,RPS27P5,50.82
ENSG00000228525,,41.71
ENSG00000233706,,44.61
ENSG00000287532,,37.87
ENSG00000270149,,47.37
ENSG00000267090,,70.19
ENSG00000188766,SPRED3,56.25
ENSG00000296869,,39.50
ENSG00000177311,ZBTB38,42.29
ENSG00000296890,,39.31
ENSG00000296898,,37.14
ENSG00000237886,NALT1,62.95
ENSG00000261787,TCF24,41.46
ENSG00000232879,GLRX5P2,44.51
ENSG00000253223,,46.71
ENSG00000221394,MIR1229,66.67
ENSG00000215845,TSTD1,60.06
ENSG00000121022,COPS5,39.82
ENSG00000161011,SQSTM1,54.99
ENSG00000189190,ZNF600,44.82
ENSG00000182986,ZNF320,43.61
ENSG00000158773,USF1,50.71
ENSG00000296941,,40.48
ENSG00000296984,,37.83
ENSG00000297028,,49.54
ENSG00000297063,,35.98
ENSG00000202429,RNU4-48P,40.11
ENSG00000297079,,37.14
ENSG00000172071,EIF2AK3,40.39
ENSG00000268480,NFILZ,48.85
ENSG00000273025,,47.74
ENSG00000179846,NKPD1,61.47
ENSG00000259933,PKD1-AS1,62.98
ENSG00000297101,,36.25
ENSG00000297108,,41.86
ENSG00000163946,TASOR,38.72
ENSG00000140488,CELF6,48.50
ENSG00000166800,LDHAL6A,41.58
ENSG00000261123,,54.39
ENSG00000297111,,61.55
ENSG00000228674,PPIAP59,49.29
ENSG00000284008,MIR6511B1,71.76
ENSG00000260447,,60.36
ENSG00000293400,,36.62
ENSG00000200059,Y_RNA,46.00
ENSG00000265867,MIR4516,72.09
ENSG00000167754,KLK5,50.94
ENSG00000264397,MIR3180-5,75.82
ENSG00000167964,RAB26,58.26
ENSG00000198454,LINC02692,65.87
ENSG00000252637,RNA5SP268,41.13
ENSG00000250869,,41.43
ENSG00000297129,,43.92
ENSG00000297139,,45.72
ENSG00000066777,ARFGEF1,38.38
ENSG00000204250,LINC00587,34.49
ENSG00000111247,RAD51AP1,36.40
ENSG00000297230,,44.00
ENSG00000297241,,46.38
ENSG00000297263,,51.56
ENSG00000297301,,55.54
ENSG00000297325,,46.56
ENSG00000110171,TRIM3,48.68
ENSG00000297333,,37.92
ENSG00000297341,,36.01
ENSG00000297364,,45.99
ENSG00000297431,,37.58
ENSG00000297458,,38.43
ENSG00000297467,,57.11
ENSG00000297470,,47.13
ENSG00000161010,MRNIP,49.40
ENSG00000297474,,42.16
ENSG00000275239,FAM242F,47.80
ENSG00000186517,ARHGAP30,49.52
ENSG00000260729,,45.88
ENSG00000297491,,62.29
ENSG00000297510,,40.81
ENSG00000243007,RPL12P35,50.20
ENSG00000297528,,53.83
ENSG00000297553,,57.67
ENSG00000179361,ARID3B,46.65
ENSG00000297562,,36.75
ENSG00000275297,,42.11
ENSG00000269495,,51.75
ENSG00000206630,SNORD60,42.17
ENSG00000167755,KLK6,53.29
ENSG00000281010,,43.75
ENSG00000260919,,60.38
ENSG00000252931,RNU6-231P,37.86
ENSG00000264406,MIR548AP,31.25
ENSG00000259608,,46.27
ENSG00000131653,TRAF7,63.76
ENSG00000252964,RNA5SP400,47.75
ENSG00000261077,,51.12
ENSG00000200206,,38.36
ENSG00000259734,,46.15
ENSG00000259636,,40.87
ENSG00000273540,AGBL1,39.11
ENSG00000241456,,56.45
ENSG00000127377,CRYGN,57.73
ENSG00000297576,,38.83
ENSG00000234676,IFT74-AS1,48.34
ENSG00000297591,,54.84
ENSG00000276422,,40.99
ENSG00000265810,MIR3907,66.23
ENSG00000241959,RN7SL76P,56.40
ENSG00000211450,SELENOH,50.34
ENSG00000203993,ARRDC1-AS1,56.77
ENSG00000106615,RHEB,42.00
ENSG00000114124,GRK7,44.97
ENSG00000110492,MDK,66.26
ENSG00000143217,NECTIN4,52.52
ENSG00000224935,,33.82
ENSG00000128872,TMOD2,41.49
ENSG00000188452,CERKL,36.94
ENSG00000297603,,59.23
ENSG00000236849,LINC01474,36.04
ENSG00000131389,SLC6A6,52.21
ENSG00000279676,,51.28
ENSG00000169035,KLK7,55.80
ENSG00000290788,,62.07
ENSG00000290923,PGM5P2,39.47
ENSG00000240132,ETF1P2,42.94
ENSG00000162755,KLHDC9,56.24
ENSG00000213066,CEP43,41.04
ENSG00000106617,PRKAG2,48.92
ENSG00000010219,DYRK4,42.77
ENSG00000260007,,50.05
ENSG00000143256,PFDN2,44.06
ENSG00000297611,,48.02
ENSG00000128973,CLN6,47.26
ENSG00000297615,,55.87
ENSG00000232283,HSD17B3-AS1,45.66
ENSG00000297621,,51.34
ENSG00000297622,,35.76
ENSG00000297623,,36.86
ENSG00000225376,TMEM246-AS1,42.62
ENSG00000287214,,50.72
ENSG00000130598,TNNI2,65.11
ENSG00000158793,NIT1,49.13
ENSG00000179134,SAMD4B,49.80
ENSG00000291075,FRG1HP,38.70
ENSG00000181135,ZNF707,56.38
ENSG00000222448,RN7SKP150,48.29
ENSG00000252202,Y_RNA,41.67
ENSG00000164330,EBF1,39.97
ENSG00000272980,,42.57
ENSG00000256748,,37.55
ENSG00000272921,,39.32
ENSG00000111254,AKAP3,38.99
ENSG00000167971,CASKIN1,64.94
ENSG00000142186,SCYL1,57.59
ENSG00000152818,UTRN,38.01
ENSG00000125734,GPR108,60.34
ENSG00000188729,OSTN,36.16
ENSG00000162992,NEUROD1,38.17
ENSG00000256799,,39.14
ENSG00000256381,,42.42
ENSG00000139180,NDUFA9,39.57
ENSG00000144591,GMPPA,57.41
ENSG00000168386,FILIP1L,38.55
ENSG00000167965,MLST8,61.93
ENSG00000252117,RNU6-1108P,45.19
ENSG00000252475,RNU6-1332P,45.19
ENSG00000252288,RNU6-966P,41.35
ENSG00000212550,RNU1-78P,49.70
ENSG00000259742,,37.75
ENSG00000158796,DEDD,46.36
ENSG00000259231,,40.21
ENSG00000167014,TERB2,37.51
ENSG00000181789,COPG1,48.18
ENSG00000182132,KCNIP1,46.29
ENSG00000259304,,37.15
ENSG00000205363,INSYN1,55.78
ENSG00000178997,EXD1,43.99
ENSG00000255639,,40.87
ENSG00000255474,GAU1,40.78
ENSG00000130035,GALNT8,43.82
ENSG00000243708,PLA2G4B,60.49
ENSG00000204209,DAXX,54.16
ENSG00000242048,PRKAG2-AS2,52.60
ENSG00000212219,RNU6-604P,44.00
ENSG00000222941,Y_RNA,39.77
ENSG00000243317,STMP1,43.10
ENSG00000238934,,67.44
ENSG00000256988,,47.38
ENSG00000151079,KCNA6,56.51
ENSG00000255608,,37.73
ENSG00000111262,KCNA1,47.17
ENSG00000278658,MIR6826,52.04
ENSG00000137871,ZNF280D,34.78
ENSG00000196188,CTSE,43.82
ENSG00000212303,RNU6-1154P,43.27
ENSG00000183624,HMCES,44.53
ENSG00000164707,SLC13A4,46.80
ENSG00000177990,DPY19L2,36.31
ENSG00000181097,LINC02878,58.05
ENSG00000253858,,53.54
ENSG00000253591,KCNIP1-AS1,45.15
ENSG00000255181,CCDC166,71.89
ENSG00000254574,,58.19
ENSG00000094755,GABRP,45.34
ENSG00000181085,MAPK15,64.81
ENSG00000163050,COQ8A,53.68
ENSG00000172845,SP3,38.54
ENSG00000254415,SIGLEC14,47.82
ENSG00000249753,,37.92
ENSG00000254548,,62.23
ENSG00000257005,,50.00
ENSG00000180921,FAM83H,64.47
ENSG00000196935,SRGAP1,39.52
ENSG00000105261,OVOL3,56.44
ENSG00000099625,CBARP,70.01
ENSG00000265660,MIR4664,66.20
ENSG00000254973,,50.41
ENSG00000273219,,44.59
ENSG00000189320,FAM180A,46.32
ENSG00000151914,DST,38.08
ENSG00000248916,NUP210P3,56.95
ENSG00000270492,MARK2P3,44.99
ENSG00000270773,MARK2P19,49.20
ENSG00000207088,SNORA7B,56.83
ENSG00000180900,SCRIB,62.82
ENSG00000129071,MBD4,39.91
ENSG00000105887,MTPN,36.40
ENSG00000019144,PHLDB1,54.30
ENSG00000144407,PTH2R,37.40
ENSG00000199700,RNU6-223P,39.25
ENSG00000091732,ZC3HC1,44.44
ENSG00000213793,ZNF888,45.65
ENSG00000170909,OSCAR,53.07
ENSG00000109572,CLCN3,37.10
ENSG00000242087,RPL36AP41,45.42
ENSG00000256571,,40.99
ENSG00000256399,,43.52
ENSG00000255780,,53.15
ENSG00000235549,EIF1P2,44.85
ENSG00000199740,Y_RNA,44.00
ENSG00000272028,RNU6-87P,41.67
ENSG00000199903,RNU6-1273P,42.31
ENSG00000297650,,37.42
ENSG00000200953,Y_RNA,38.18
ENSG00000199824,RNU6-199P,38.32
ENSG00000297663,,38.09
ENSG00000185432,TMT1A,42.86
ENSG00000297681,,40.88
ENSG00000297682,,41.22
ENSG00000174574,AKIRIN1,43.80
ENSG00000297687,,62.23
ENSG00000244501,RN7SL623P,52.58
ENSG00000253966,,40.85
ENSG00000182836,PLCXD3,37.33
ENSG00000297688,,44.77
ENSG00000288702,UGT1A3,43.22
ENSG00000297691,,40.48
ENSG00000213755,RPL29P15,53.70
ENSG00000071575,TRIB2,47.65
ENSG00000243160,RPL7AP32,50.13
ENSG00000297711,,41.31
ENSG00000207391,Y_RNA,44.12
ENSG00000289695,,43.48
ENSG00000297716,,39.21
ENSG00000277818,Y_RNA,39.22
ENSG00000271018,,52.03
ENSG00000297737,,38.92
ENSG00000123268,ATF1,41.92
ENSG00000297756,,34.14
ENSG00000164329,TENT2,36.26
ENSG00000297757,,48.45
ENSG00000242366,UGT1A8,41.09
ENSG00000225960,,45.22
ENSG00000137875,BCL2L10,52.23
ENSG00000168653,NDUFS5,46.54
ENSG00000261432,LINC01613,41.21
ENSG00000297814,,51.03
ENSG00000128607,KLHDC10,40.13
ENSG00000297825,,41.71
ENSG00000286685,,38.19
ENSG00000069869,NEDD4,38.49
ENSG00000271490,,46.60
ENSG00000206654,RNU6-608P,42.31
ENSG00000243075,RN7SL519P,46.88
ENSG00000222378,RNA5SP44,52.63
ENSG00000186452,TMPRSS12,39.05
ENSG00000287422,,44.55
ENSG00000226438,,41.12
ENSG00000217897,HSPE1P8,47.11
ENSG00000297862,,58.38
ENSG00000288674,,49.86
ENSG00000146842,TMEM209,37.56
ENSG00000271621,,35.57
ENSG00000228625,,38.26
ENSG00000297880,,39.47
ENSG00000214511,HIGD1C,43.19
ENSG00000288705,UGT1A5,43.89
ENSG00000261654,,33.75
ENSG00000297908,,36.21
ENSG00000297928,,37.72
ENSG00000121931,LRIF1,36.39
ENSG00000235602,POU5F1P3,59.83
ENSG00000163914,RHO,54.98
ENSG00000284393,,38.73
ENSG00000297929,,50.72
ENSG00000256171,GCSHP4,43.20
ENSG00000227388,,43.41
ENSG00000276417,,36.42
ENSG00000275367,,48.36
ENSG00000171847,FAM90A1,54.22
ENSG00000297978,,43.57
ENSG00000298058,,42.13
ENSG00000298078,,43.93
ENSG00000178804,H1-8,53.71
ENSG00000225672,CCNT2P1,39.43
ENSG00000252760,RNA5SP54,50.00
ENSG00000272982,,29.66
ENSG00000287329,,54.18
ENSG00000130244,FAM98C,54.97
ENSG00000273221,,32.92
ENSG00000244122,UGT1A7,42.62
ENSG00000196465,MYL6B,53.91
ENSG00000162777,DENND2D,49.53
ENSG00000004399,PLXND1,58.30
ENSG00000298158,,41.99
ENSG00000298161,,40.29
ENSG00000298163,,49.25
ENSG00000298176,,40.34
ENSG00000288956,,59.09
ENSG00000298190,,48.06
ENSG00000298217,,55.50
ENSG00000298227,,48.55
ENSG00000298241,,49.01
ENSG00000233087,RAB6D,40.28
ENSG00000240571,,37.50
ENSG00000239855,IGKV1-6,50.99
ENSG00000298247,,34.39
ENSG00000165120,SSMEM1,39.82
ENSG00000243063,IGKV3-7,50.49
ENSG00000298250,,34.83
ENSG00000238254,,57.63
ENSG00000240611,RPL6P15,42.58
ENSG00000229204,PTGES3P3,37.76
ENSG00000240671,IGKV1-8,49.71
ENSG00000248625,,44.87
ENSG00000298257,,42.63
ENSG00000053108,FSTL4,46.68
ENSG00000241755,IGKV1-9,49.81
ENSG00000288003,,41.36
ENSG00000298267,,34.80
ENSG00000287298,,39.78
ENSG00000253278,IGKV2-10,48.06
ENSG00000298275,,40.87
ENSG00000241351,IGKV3-11,49.91
ENSG00000298303,,43.92
ENSG00000128591,FLNC,60.85
ENSG00000290263,,43.22
ENSG00000243290,IGKV1-12,50.38
ENSG00000286684,,44.75
ENSG00000253497,IGKV1-13,50.21
ENSG00000253265,IGKV2-14,47.35
ENSG00000244437,IGKV3-15,50.74
ENSG00000161888,SPC24,53.53
ENSG00000224848,,41.76
ENSG00000240864,IGKV1-16,48.31
ENSG00000240382,IGKV1-17,49.50
ENSG00000254157,IGKV2-18,45.92
ENSG00000253732,IGKV2-19,48.76
ENSG00000239951,IGKV3-20,51.11
ENSG00000211611,IGKV6-21,43.18
ENSG00000072832,CRMP1,48.99
ENSG00000253578,IGKV1-22,47.95
ENSG00000253625,IGKV2-23,47.56
ENSG00000241294,IGKV2-24,45.50
ENSG00000253202,IGKV3-25,52.96
ENSG00000254098,IGKV2-26,46.32
ENSG00000277852,,54.77
ENSG00000244575,IGKV1-27,48.02
ENSG00000244116,IGKV2-28,43.32
ENSG00000238943,Y_RNA,43.64
ENSG00000252727,,56.82
ENSG00000253998,IGKV2-29,45.74
ENSG00000280345,,39.86
ENSG00000243238,IGKV2-30,48.28
ENSG00000255967,HADHAP2,47.47
ENSG00000253158,IGKV3-31,48.48
ENSG00000253870,IGKV1-32,48.54
ENSG00000111732,AICDA,41.52
ENSG00000242076,IGKV1-33,47.83
ENSG00000250409,,44.40
ENSG00000253860,IGKV3-34,49.18
ENSG00000253461,IGKV1-35,48.77
ENSG00000253487,IGKV2-36,47.53
ENSG00000221287,MIR1289-2,53.15
ENSG00000239862,IGKV1-37,50.38
ENSG00000280104,,39.66
ENSG00000279197,,36.38
ENSG00000253592,IGKV2-38,45.75
ENSG00000167749,KLK4,55.26
ENSG00000251243,,36.14
ENSG00000242371,IGKV1-39,49.43
ENSG00000120733,KDM3B,43.14
ENSG00000273962,IGKV2-40,53.18
ENSG00000283427,,47.25
ENSG00000276861,5S_rRNA,44.55
ENSG00000251546,IGKV1D-39,48.60
ENSG00000254009,IGKV2D-38,45.42
ENSG00000064886,CHI3L2,44.64
ENSG00000250036,IGKV1D-37,49.27
ENSG00000253127,IGKV2D-36,47.35
ENSG00000232747,IGKV1D-35,50.92
ENSG00000253501,IGKV3D-34,49.59
ENSG00000239975,IGKV1D-33,48.58
ENSG00000236658,FIBCD1-AS1,59.01
ENSG00000253191,IGKV1D-32,47.98
ENSG00000298321,,50.97
ENSG00000253999,IGKV3D-31,48.80
ENSG00000298333,,40.33
ENSG00000239571,IGKV2D-30,47.87
ENSG00000243264,IGKV2D-29,45.38
ENSG00000204802,FAM88C,34.49
ENSG00000242534,IGKV2D-28,43.25
ENSG00000224607,IGKV1D-27,47.97
ENSG00000211623,IGKV2D-26,46.73
ENSG00000254097,IGKV3D-25,51.91
ENSG00000241566,IGKV2D-24,45.74
ENSG00000267879,,50.66
ENSG00000254345,IGKV2D-23,47.34
ENSG00000253365,IGKV1D-22,47.97
ENSG00000269741,,51.28
ENSG00000225523,IGKV6D-21,43.62
ENSG00000211625,IGKV3D-20,52.06
ENSG00000253765,IGKV2D-19,47.71
ENSG00000254220,IGKV2D-18,46.21
ENSG00000211626,IGKV6D-41,44.37
ENSG00000242766,IGKV1D-17,50.68
ENSG00000288815,,32.49
ENSG00000241244,IGKV1D-16,49.11
ENSG00000224041,IGKV3D-15,50.09
ENSG00000130669,PAK4,56.17
ENSG00000254292,IGKV2D-14,47.11
ENSG00000298349,,55.25
ENSG00000276566,IGKV1D-13,51.20
ENSG00000298354,,52.75
ENSG00000278857,IGKV1D-12,49.80
ENSG00000298373,,41.16
ENSG00000211632,IGKV3D-11,51.22
ENSG00000253906,IGKV2D-10,48.50
ENSG00000298393,,34.99
ENSG00000211633,IGKV1D-42,48.88
ENSG00000298414,,47.99
ENSG00000242580,IGKV1D-43,51.45
ENSG00000239819,IGKV1D-8,50.61
ENSG00000228325,IGKV3D-7,49.02
ENSG00000298424,,42.01
ENSG00000236921,,35.86
ENSG00000239437,RN7SL752P,55.40
ENSG00000248659,CARMIL2P1,64.35
ENSG00000275490,,44.23
ENSG00000270999,IGKV1OR2-118,49.47
ENSG00000298449,,36.43
ENSG00000265897,,68.75
ENSG00000281904,,30.57
ENSG00000298472,,39.70
ENSG00000298546,,44.09
ENSG00000155052,CNTNAP5,38.92
ENSG00000234779,BNC2-AS1,60.16
ENSG00000298560,,40.00
ENSG00000298561,,49.31
ENSG00000298572,,38.62
ENSG00000182923,CEP63,38.86
ENSG00000298581,,40.40
ENSG00000290585,,44.58
ENSG00000284224,MIR937,69.77
ENSG00000255343,,36.90
ENSG00000185189,NRBP2,61.09
ENSG00000120705,ETF1,42.99
ENSG00000206636,Y_RNA,40.20
ENSG00000240739,,43.81
ENSG00000255964,HSPD1P12,44.61
ENSG00000085741,WNT11,57.84
ENSG00000255581,,39.85
ENSG00000167618,LAIR2,49.25
ENSG00000065970,FOXJ2,47.53
ENSG00000144426,NBEAL1,37.74
ENSG00000237419,,49.69
ENSG00000298693,,42.48
ENSG00000213016,,54.69
ENSG00000235181,,64.81
ENSG00000298695,,42.68
ENSG00000298710,,51.93
ENSG00000239998,LILRA2,46.15
ENSG00000298775,,40.19
ENSG00000229009,TMPRSS11GP,35.02
ENSG00000165457,FOLR2,48.88
ENSG00000207428,RNU6-95P,39.25
ENSG00000171860,C3AR1,41.16
ENSG00000227725,POLR2MP1,46.11
ENSG00000283131,MTND2P41,32.73
ENSG00000298803,,59.62
ENSG00000298893,,56.52
ENSG00000298897,,40.57
ENSG00000089818,NECAP1,41.12
ENSG00000198092,TMPRSS11F,35.71
ENSG00000156171,DRAM2,37.87
ENSG00000236306,LINC01241,36.63
ENSG00000250026,TMPRSS11BNL,36.81
ENSG00000185873,TMPRSS11B,35.41
ENSG00000182685,BRICD5,65.82
ENSG00000298912,,39.38
ENSG00000270301,,52.80
ENSG00000298921,,41.81
ENSG00000259277,,37.28
ENSG00000088727,KIF9,48.45
ENSG00000298924,,52.29
ENSG00000259299,,43.07
ENSG00000298953,,56.79
ENSG00000252868,,43.75
ENSG00000185115,NSMCE3,41.77
ENSG00000298967,,54.61
ENSG00000284142,MIR6845,67.21
ENSG00000156463,SH3RF2,42.22
ENSG00000285599,,64.88
ENSG00000291185,,39.36
ENSG00000123600,METTL8,39.40
ENSG00000250642,,35.35
ENSG00000184207,PGP,61.33
ENSG00000261150,EPPK1,67.43
ENSG00000034053,APBA2,48.63
ENSG00000238365,RNU7-57P,40.00
ENSG00000237920,,44.63
ENSG00000248639,,34.98
ENSG00000249531,,32.08
ENSG00000226855,RPSAP17,52.32
ENSG00000261532,,60.90
ENSG00000248122,APOOP4,44.22
ENSG00000288096,,52.61
ENSG00000228264,PSMD8P1,53.84
ENSG00000167967,E4F1,61.59
ENSG00000169291,SHE,45.30
ENSG00000083896,YTHDC1,35.40
ENSG00000207574,MIR661,69.66
ENSG00000204983,PRSS1,51.96
ENSG00000269271,,36.36
ENSG00000178685,PARP10,54.62
ENSG00000104974,LILRA1,50.59
ENSG00000298993,,50.03
ENSG00000298995,,42.96
ENSG00000299023,,49.15
ENSG00000227619,,53.72
ENSG00000187980,PLA2G2C,51.14
ENSG00000173261,PLAC8L1,41.07
ENSG00000196335,STK31,37.43
ENSG00000109991,P2RX3,50.22
ENSG00000284710,,47.16
ENSG00000288670,,39.82
ENSG00000299043,,42.15
ENSG00000251556,,38.92
ENSG00000299047,,51.53
ENSG00000224842,LMX1B-DT,49.02
ENSG00000150722,PPP1R1C,36.58
ENSG00000133706,LARS1,38.64
ENSG00000299091,,38.23
ENSG00000299167,,40.91
ENSG00000143437,ARNT,41.19
ENSG00000299168,,35.00
ENSG00000238094,,59.57
ENSG00000104972,LILRB1,48.53
ENSG00000299197,,37.56
ENSG00000140263,SORD,45.27
ENSG00000165458,INPPL1,58.53
ENSG00000299203,,44.22
ENSG00000299212,,36.83
ENSG00000299220,,36.55
ENSG00000287782,,55.83
ENSG00000244617,ASPRV1,55.80
ENSG00000196228,SULT1C3,38.48
ENSG00000299227,,59.87
ENSG00000299229,,44.95
ENSG00000239705,HSPA5-DT,45.42
ENSG00000125571,IL37,49.27
ENSG00000162840,MT2P1,61.20
ENSG00000289942,,28.70
ENSG00000087128,TMPRSS11E,36.69
ENSG00000299280,,36.81
ENSG00000259780,,66.37
ENSG00000299285,,49.76
ENSG00000167968,DNASE1L2,68.65
ENSG00000299300,,41.92
ENSG00000234506,LINC01506,41.67
ENSG00000259418,,41.83
ENSG00000252171,Y_RNA,40.71
ENSG00000259352,,46.68
ENSG00000140279,DUOX2,54.78
ENSG00000151726,ACSL1,44.71
ENSG00000299330,,41.78
ENSG00000279865,,38.59
ENSG00000284697,,41.15
ENSG00000111729,CLEC4A,41.20
ENSG00000084676,NCOA1,37.19
ENSG00000233178,,37.81
ENSG00000167969,ECI1,55.22
ENSG00000299358,,38.82
ENSG00000299368,,40.92
ENSG00000224958,PGM5-AS1,41.37
ENSG00000226337,TMEM252-DT,41.90
ENSG00000140274,DUOXA2,58.67
ENSG00000277636,MIR8061,42.67
ENSG00000242856,VN1R105P,47.58
ENSG00000237323,,62.33
ENSG00000225370,,56.14
ENSG00000228790,,54.23
ENSG00000199994,RNA5SP145,52.00
ENSG00000299424,,42.36
ENSG00000242019,KIR3DL3,48.90
ENSG00000174946,GPR171,36.86
ENSG00000299432,,48.81
ENSG00000299441,,37.67
ENSG00000299446,,52.77
ENSG00000026508,CD44,41.56
ENSG00000299461,,39.43
ENSG00000299469,,61.46
ENSG00000174944,P2RY14,39.33
ENSG00000299478,,57.91
ENSG00000196946,ZNF705A,41.25
ENSG00000232590,,34.62
ENSG00000137857,DUOX1,52.90
ENSG00000239570,SETP11,37.68
ENSG00000286273,,41.92
ENSG00000277952,,59.72
ENSG00000178719,GRINA,66.67
ENSG00000138271,GPR87,39.86
ENSG00000129317,PUS7L,35.89
ENSG00000181631,P2RY13,37.46
ENSG00000215765,,47.06
ENSG00000243772,KIR2DL3,48.09
ENSG00000169313,P2RY12,35.65
ENSG00000242810,MRPL42P6,36.12
ENSG00000286840,,34.76
ENSG00000242119,,45.24
ENSG00000264330,MIR5186,47.50
ENSG00000152580,IGSF10,40.18
ENSG00000242473,KIR2DP1,49.11
ENSG00000299499,,41.85
ENSG00000299511,,35.83
ENSG00000125498,KIR2DL1,48.33
ENSG00000299518,,42.44
ENSG00000284418,,35.61
ENSG00000173769,TOPAZ1,36.64
ENSG00000261663,ECI1-AS1,48.05
ENSG00000205937,RNPS1,49.16
ENSG00000186583,SPATC1,51.34
ENSG00000234800,PCMTD1P3,40.68
ENSG00000234840,LINC01239,35.35
ENSG00000271937,,64.38
ENSG00000231328,TPT1P7,39.46
ENSG00000152926,ZNF117,38.89
ENSG00000299547,,43.68
ENSG00000179152,TCAIM,39.47
ENSG00000213462,ERV3-1,45.72
ENSG00000178814,OPLAH,65.95
ENSG00000299551,,54.27
